contract_id,variant_id,store_id,plan_id,ordered_at,plan_purchase_price,is_refunded,contract_length_years,line_item_id
"5df74601-581b-42dd-b017-7ebb336db1ae","7796210729021","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-misc-elec-base-replace-1y",2020-05-14 10:28:35.000000,7.49,false,1.0,"4560473653309"
"5ec5ccb0-1b6e-449b-b470-922c0d8e7352","30572999704708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-1y",2020-04-13 16:51:35.000000,8.49,false,1.0,"4705832566916"
"5f59b182-b4e4-4aa5-a343-6e59ba693d91","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-04-15 22:37:40.000000,29.99,true,1.0,"4719703261302"
"601ddf83-3512-4d46-bb75-3f8c8ecb74a0","14246161671","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-05-17 02:14:21.000000,8.49,false,1.0,"4930886828163"
"623599fd-b837-4ad5-9de7-4375b264080e","12491682119741","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-auto-part-base-replace-1y",2020-05-06 02:42:40.000000,0.69,false,1.0,"4531542392893"
"629b73bd-2f59-44bf-a022-8b08dee6731d","23897458307","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-3y",2020-03-04 11:18:00.000000,20.99,false,3.0,"4814922448970"
"63000271-786a-44f7-80cf-7343255be89f","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-04-30 21:31:17.000000,22.99,false,1.0,"4799541248118"
"63133f00-f868-45c5-93ee-647bf2b4649a","29675573706796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-2y",2020-05-04 15:14:22.000000,6.49,false,2.0,"4862289346691"
"632894a8-e80d-446f-a1de-7e2e75daa984","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-04-19 18:32:18.000000,18.99,false,1.0,"4740987191414"
"63bc5184-444d-4070-8fd6-ab248038de8b","30572999704708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-05-16 19:13:38.000000,13.99,false,2.0,"4916782923908"
"00ef76b4-3fcb-4cbb-b904-79d0c326a9ef","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-3y",2020-05-27 17:18:32.000000,69.99,false,3.0,"5356493668426"
"02ab1aa8-f220-43ee-b376-4725428002af","9675258495033","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-1y",2020-05-17 00:15:45.000000,25.99,false,1.0,"4611726016569"
"02b02906-5d94-4d45-a011-fa00cbba00f4","31914758864970","d2d139d8-f36d-4183-bc9d-61353623036c","10001-crownandcaliber-watch-base-repair-1y",2020-05-01 08:32:29.000000,249.00,true,1.0,"5158560890954"
"032d395f-a638-40fa-9cbb-83b00acab94c","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-3y",2020-05-12 12:52:55.000000,59.99,false,3.0,"4864326041718"
"03a75285-238a-48a6-b997-9102f15c9c29","45161870866","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-04-20 19:28:14.000000,7.49,false,2.0,"4748879724676"
"04b6b2f0-b878-4e78-8616-c8f7e92e2375","31437319733291","fb650744-0bf1-4662-a98c-b7a35f5f540f","10001-laptop-base-replace-2y",2020-03-26 18:20:24.000000,31.99,false,2.0,"4419356491819"
"0308539d-0a4f-4d67-8954-6067b274fce2","31047057965174","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-3y",2020-05-01 20:22:01.000000,74.99,false,3.0,"4805322276982"
"03d61bbc-2b39-4baf-9172-f7b8fe974e1d","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-2y",2020-05-28 16:41:49.000000,45.99,false,2.0,"5363247284298"
"041c9a3e-f79f-49da-8e2c-6db10ccb477c","30305061011574","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-2y",2020-05-09 16:18:13.000000,41.99,false,2.0,"4850305302646"
"056fbaea-5688-46c2-9aab-853f18103247","29216074891325","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-misc-elec-base-replace-1y",2020-03-01 19:32:14.000000,3.39,false,1.0,"4361666723901"
"06396864-7099-494b-9f7c-9dd7fc55a296","9100613648420","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-05-24 20:44:21.000000,16.99,false,2.0,"4955997077636"
"07363e6b-8ef0-4917-9fa5-8eabcf910f24","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-03-23 18:00:05.000000,29.99,false,1.0,"4613121704054"
"07dad8cf-6f7f-44ef-b847-791a714b8ca1","33037737721992","2399c6c4-23d6-4d10-8810-b294c8cb3359","10001-evolve-bamboogtrallterrain-base-repair-1y",2020-05-03 02:37:40.000000,179.00,false,1.0,"4849565761672"
"099c6cba-e524-4378-a9c4-22f6bf82835f","29675573706796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-04-14 15:07:16.000000,3.39,false,1.0,"4712725250179"
"09c3fed0-5998-4fca-a029-407772b128e2","31414260596779","fb650744-0bf1-4662-a98c-b7a35f5f540f","10001-laptop-base-replace-2y",2020-03-12 22:37:35.000000,32.99,false,2.0,"4391685161003"
"0a14f972-4407-412c-ab7e-cf46a15541ef","31095886970998","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-3y",2020-05-30 03:18:29.000000,79.99,false,3.0,"4962573418614"
"05711513-b7b5-4668-8010-5094f4b83d65","12491699028029","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-auto-part-base-replace-3y",2020-03-15 20:55:00.000000,1.79,false,3.0,"4387442393149"
"06d4c002-f74d-45da-908a-77114bcef95a","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-3y",2020-04-29 11:43:54.000000,59.99,false,3.0,"4790521397366"
"00a108af-deae-4882-90a1-1e9bee10db64","1421463027732","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-03-06 20:00:46.000000,17.99,false,1.0,"4563870711926"
"019c60dd-1956-4e47-addb-45cffb3d49d6","45161870866","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-3y",2020-04-16 17:41:54.000000,10.99,false,3.0,"4724446199940"
"027e8661-f346-4ae7-8129-ed21da137376","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-04 04:21:38.000000,22.99,true,1.0,"4820002570358"
"028b6f25-a101-4e96-a8c3-2b8bb8d5c814","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-05-01 20:46:26.000000,41.99,false,2.0,"4805465636982"
"0bfbfd97-ae48-4f7e-a85c-04992946fe00","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-3y",2020-05-14 15:37:06.000000,46.99,false,3.0,"4877414891638"
"0c2595da-ed20-46cc-b413-711e3fe0308e","15971888005177","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-05-21 21:01:20.000000,43.99,false,2.0,"4620340527161"
"0d2c61ff-0beb-4ae5-858d-ad610b6dfc27","31403001643139","780a27f2-578d-4455-818f-77b48453ffb9","10001-misc-elec-base-replace-3y",2020-05-25 16:09:39.000000,189.00,false,3.0,"4964659691651"
"0e4afd36-355d-4c39-aea2-00086dc81364","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-05-01 21:30:20.000000,41.99,false,2.0,"4805715001462"
"10a99310-073e-4f37-a79d-6591189e06c8","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-3y",2020-05-18 21:05:39.000000,69.99,false,3.0,"5291726405706"
"112de944-1523-4525-bd83-d4f26eaf33ae","1526001565716","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-2y",2020-05-07 19:42:57.000000,39.99,false,2.0,"4840088043638"
"116341d2-0c33-4eca-91be-821a5370cb6a","14524974989361","2399c6c4-23d6-4d10-8810-b294c8cb3359","10001-misc-elec-base-replace-3y",2020-04-11 23:20:18.000000,26.99,false,3.0,"4739611164808"
"11eebc6b-12f3-4b72-9cd5-a0bdcf3da907","28617370770","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-1y",2020-03-29 03:23:49.000000,3.39,false,1.0,"4624906616964"
"0a55c594-f487-4c2b-9f02-3ca92727994d","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-04 21:43:30.000000,22.99,false,1.0,"4824030281846"
"134192a2-d484-45df-80c8-91f091c155eb","31429702615153","5dfad31f-9dc6-4e02-b8ba-ad59d42fa8d5","10001-misc-elec-base-replace-1y",2020-05-29 01:31:04.000000,2.29,false,1.0,"5131178705009"
"147d7da6-82a5-4660-b635-a166d689c5ee","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-06 18:28:02.000000,22.99,false,1.0,"4834008924278"
"154131f2-f5d5-451e-abc6-ab2ca57865ed","31540320239670","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-2y",2020-03-04 03:45:21.000000,94.99,false,2.0,"4467485212726"
"15a26da7-08a5-40e4-9108-59aff5211774","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-2y",2020-03-08 20:23:35.000000,32.99,false,2.0,"4570653196406"
"0c144837-8096-4af6-b712-b4bd99a3175b","31429623545969","5dfad31f-9dc6-4e02-b8ba-ad59d42fa8d5","10001-misc-elec-base-replace-1y",2020-05-31 12:58:09.000000,2.29,false,1.0,"5146050855025"
"0cae10b6-1931-4554-913d-a06aa1f21f04","9675263770681","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-1y",2020-04-18 15:35:13.000000,20.99,false,1.0,"4507005747257"
"0d25b5f0-a5af-4503-9191-004ff4fc66a7","1526001565716","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-1y",2020-05-06 13:46:37.000000,23.99,false,1.0,"4832533741686"
"0d65d4d2-8c0e-4d80-84d8-3961dee4d4f7","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-1y",2020-05-25 05:54:04.000000,18.99,false,1.0,"4935547289718"
"17c6837e-f739-420e-acb0-9953f7f7a125","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-13 16:57:30.000000,22.99,false,1.0,"4871950172278"
"1869ffc1-26d4-48da-b0ca-614ff0991fdd","45161870866","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-04-10 19:39:18.000000,7.49,false,2.0,"4693588705412"
"0381a8bf-b5cf-4a09-94c2-73cb5135d4b8","30576744366212","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-03-22 17:21:36.000000,6.49,false,2.0,"4594170921092"
"048653b3-4a26-437f-95eb-8e5109f9a3b0","30572999704708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-05-21 15:57:13.000000,13.99,false,2.0,"4941607665796"
"63f5b94a-362c-4046-ae67-3a1a44ff94c2","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-03-02 05:11:10.000000,29.99,false,1.0,"4549665554550"
"646bfb55-9656-4300-a925-292e90e7ae55","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-05-05 00:36:24.000000,18.99,false,1.0,"4824751898742"
"64838791-b9df-4e90-a99f-5b200da0dbc0","18705176068153","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-3y",2020-03-16 19:24:06.000000,129.00,false,3.0,"4414425301049"
"64cdd045-a66b-4b20-9604-a3c420bcada6","31411481673841","5dfad31f-9dc6-4e02-b8ba-ad59d42fa8d5","10001-misc-elec-base-replace-1y",2020-05-30 15:16:24.000000,7.49,false,1.0,"5139648544881"
"652abe24-f155-4e47-9d0c-4a2ef869d5d7","11384705581092","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-3y",2020-04-03 09:06:58.000000,11.99,false,3.0,"4654355939460"
"65771a5b-66f3-48e6-aa8a-6901f32da23a","31402702438518","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-03-03 19:44:54.000000,29.99,false,1.0,"4554486579318"
"340822e2-63ec-415f-b4ec-10228abefb75","9675272683577","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-05-24 02:51:53.000000,54.99,false,2.0,"4624201318457"
"3427102f-bc75-4b52-9b54-51c16b9ceca1","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-04-25 09:05:53.000000,41.99,false,2.0,"4770417999990"
"3498a7ed-0d83-49a6-8480-bfc3029324e9","31095886970998","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-16 22:24:48.000000,22.99,false,1.0,"4890510622838"
"6871081f-b733-4e85-99a9-7e3124c50d40","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-1y",2020-05-13 15:22:29.000000,25.99,false,1.0,"5253291540554"
"230bb894-e56f-47ed-92bf-717cd59eb188","7796286390333","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-misc-elec-base-replace-1y",2020-05-07 18:35:55.000000,3.79,false,1.0,"4538324254781"
"23ae3390-a7f7-41bd-9bd2-8c66fc3a2dee","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-2y",2020-05-22 01:55:30.000000,30.99,false,2.0,"4918815817846"
"69bbe4b4-fad4-4f9d-bb09-d3c8fe70e653","11444464156708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-05-19 03:07:33.000000,11.99,false,2.0,"4928646840452"
"24f4ba54-7a65-43e0-95ac-00ec5c3f3677","31414012706934","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-2y",2020-04-30 15:10:34.000000,54.99,false,2.0,"4797259677814"
"26b09f67-c584-4fe5-89a9-941fbe9d1f9a","19272330739769","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-3y",2020-04-18 21:38:09.000000,59.99,false,3.0,"4508271083577"
"6d97ee43-b133-4eb7-98ff-aea5b57010d1","15971888005177","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-1y",2020-05-21 04:23:31.000000,24.99,false,1.0,"4618993532985"
"36d2d764-322e-4600-83c7-025e2a0b164a","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-28 16:01:23.000000,29.99,false,1.0,"4953861619830"
"37002e0b-9236-45b9-8f8b-8324aa1405a1","31095886970998","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-04-29 17:31:22.000000,41.99,false,2.0,"4792212783222"
"372eaa6e-70f8-41fe-8d73-ecc64067d083","11557889605668","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-04-13 10:41:18.000000,12.99,false,2.0,"4704432554116"
"3807c148-4043-452a-a0f9-6e3476f9dfe7","43096833027","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-1y",2020-05-26 10:42:30.000000,2.59,false,1.0,"5347517694026"
"3830ac1e-6e5c-4dc3-b112-06518fd31da3","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-1y",2020-05-12 16:12:04.000000,25.99,false,1.0,"5246160011338"
"3876cb07-f8b7-4c37-af9a-182ca9c9b1b3","44224111171","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-2y",2020-03-17 18:51:58.000000,36.99,false,2.0,"4873718530122"
"38c62d25-331b-4abd-9610-b488863b0fe7","31095886970998","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-05-05 15:36:59.000000,41.99,false,2.0,"4827592032374"
"390ca285-ff31-4950-85b8-8db7016d32b8","35225953665","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-1y",2020-05-16 18:49:54.000000,40.99,false,1.0,"4724544929846"
"6f43bcd3-fdf6-477c-9749-190b68aa0ea2","18705176068153","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-05-16 02:41:32.000000,99.99,false,2.0,"4609405255737"
"6f97bd1a-cd27-47e9-8f48-e1c5fbebd427","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-05-02 19:21:43.000000,18.99,false,1.0,"4811626283126"
"6fac1bff-4dea-4042-ae92-47afb19bcd84","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-05-01 02:27:19.000000,18.99,false,1.0,"4800780796022"
"43981108-7cf0-4881-a18a-2a9ce727d2fb","13710594474045","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-misc-elec-base-replace-3y",2020-03-03 03:27:54.000000,22.99,false,3.0,"4364226363453"
"450bf255-cc23-49c7-b22e-82a109c34571","31540311097398","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-1y",2020-03-23 03:25:11.000000,25.99,false,1.0,"4525184221238"
"2803352b-0a6c-498b-ab1d-fdce4d3f87b7","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-04-27 13:36:55.000000,41.99,false,2.0,"4780596756598"
"29a21359-0c95-43d6-9e6e-0bc521f1cfc8","9675258167353","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-03-28 13:55:23.000000,43.99,false,2.0,"4441802309689"
"2af8a91d-8cf3-4930-a7ca-e2b769428c82","7796315815997","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-misc-elec-base-replace-2y",2020-03-17 18:15:18.000000,59.99,false,2.0,"4390641500221"
"2b2476f6-2543-4489-b65c-da79fd583e97","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-03 19:17:30.000000,22.99,false,1.0,"4816656892022"
"2b8e60e8-5f20-4a72-86c9-393279cc4af1","29266134663242","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-1y",2020-04-02 14:13:08.000000,23.99,false,1.0,"4953915129930"
"2bfc857d-cfb2-4ec1-8314-82855286a340","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-03-08 17:06:53.000000,18.99,false,1.0,"4570022969462"
"4681ea70-ba92-4957-bc42-9bbd3af84e1c","31721526362169","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-1y",2020-05-31 16:36:05.000000,27.99,false,1.0,"4635470069817"
"46e635cd-94a4-4c64-83a4-b4075863b827","30401507399","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-05-06 02:00:21.000000,8.49,false,1.0,"4873404252291"
"47276517-cc01-4390-899e-024c3bf1f5d7","13030187466796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-2y",2020-05-04 07:57:33.000000,18.99,false,2.0,"4860163129475"
"47541b14-77c8-440b-a57e-38be0848f59d","14719760138297","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-1y",2020-05-30 18:46:49.000000,12.99,false,1.0,"4634286293049"
"47e1abb0-520a-4302-84fe-6788ade0fc6b","29675573706796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-05-20 21:35:31.000000,3.39,false,1.0,"4946843926659"
"48fdb833-9d82-421c-b878-2af1a2b212c3","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-04-24 18:28:52.000000,22.99,false,1.0,"4767108137078"
"49eeae0d-3388-4346-a35e-89e62913af69","1526001565716","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-adh-replace-2y",2020-05-31 16:11:24.000000,39.99,false,2.0,"4969180921974"
"4aa70a90-aeeb-463e-adbd-119810c21821","31414012674166","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-2y",2020-04-17 15:09:38.000000,59.99,false,2.0,"4728677531766"
"2d33c4c5-6cae-431b-a984-e3344be4992b","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-3y",2020-05-04 18:16:11.000000,59.99,false,3.0,"4822878355574"
"2df64fb1-098a-46c4-abf5-c9f37e5e97a7","35225953665","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-3y",2020-05-22 15:37:01.000000,109.00,false,3.0,"4746243375158"
"2e14dd9c-71c8-43d4-9869-feed75b06517","9675263770681","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-04-25 17:08:45.000000,36.99,false,2.0,"4532408975417"
"2e8ca86f-8092-49ca-b4b2-bdbdeaaa7d9b","31095886970998","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-01 00:26:30.000000,22.99,false,1.0,"4800314441846"
"2eb3413d-7b17-43c5-bc06-e5d0ae313a7f","30572999704708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-04-27 13:21:19.000000,14.99,false,2.0,"4790732193924"
"2eee03b7-d22b-4dd4-b651-f99a680f5106","30576738369668","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-1y",2020-04-22 12:21:44.000000,5.99,false,1.0,"4759833542788"
"738b8667-0475-4bb7-9322-aeaf97fe8153","30576744366212","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-2y",2020-03-23 04:03:59.000000,6.49,false,2.0,"4596084998276"
"73d826a7-86aa-4c11-ac7e-670007d7381e","20313667502134","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-2y",2020-04-15 13:38:07.000000,36.99,false,2.0,"4595195215926"
"7482f34d-47f8-4731-843b-fb2f41df983d","31414260596779","fb650744-0bf1-4662-a98c-b7a35f5f540f","10001-laptop-base-replace-2y",2020-04-01 21:57:27.000000,32.99,false,2.0,"4435602800683"
"761ce545-b6e2-42e8-a7ef-1310b4f11b83","12491693162557","cbd9a3a0-8457-4bd9-abf6-5de6b62da6c2","10001-auto-part-base-replace-2y",2020-04-06 22:06:33.000000,0.69,false,2.0,"4442523959357"
"76e11e63-c2e6-4b04-9227-966b88497c13","32003107651658","d2d139d8-f36d-4183-bc9d-61353623036c","10001-crownandcaliber-watch-base-repair-1y",2020-05-23 11:28:23.000000,139.00,false,1.0,"5324355141706"
"3aeadb5f-9c0d-45d0-8df8-8dd0e2ff6eab","29675573706796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-04-09 17:16:27.000000,3.39,false,1.0,"4689470292099"
"3b11a8ce-4f5c-4cb2-82c9-a5a58fe6ba92","30572999704708","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-1y",2020-03-19 10:08:46.000000,8.49,false,1.0,"4584724562052"
"3b5b026f-3e24-4dfe-a1c1-5d79423f0ce0","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-1y",2020-05-05 18:09:19.000000,18.99,false,1.0,"4828452159606"
"3bb642a3-32c3-4fb0-8b01-bec2b01b68c8","29165319570","a5e80a29-c6af-446f-b569-f021e697c48c","10001-misc-elec-base-replace-3y",2020-04-18 23:23:19.000000,5.99,false,3.0,"4738621341828"
"3bf58c69-e112-48ff-8f9e-50d09bc97292","31464017166454","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-2y",2020-03-20 02:52:53.000000,54.99,true,2.0,"4602748436598"
"2efea76b-ca77-4015-8575-4648478dec1a","31095887003766","661964ec-5d06-4dea-bbb2-56d3b9817a98","10001-misc-elec-base-replace-1y",2020-05-08 17:51:56.000000,22.99,false,1.0,"4844879282294"
"2f742265-6de1-43b9-865b-1230f30a6612","14985264955449","2e1df809-4f73-4943-9bde-49fdbeddb8fc","10001-misc-elec-base-replace-2y",2020-05-27 18:21:05.000000,54.99,false,2.0,"4629537914937"
"779f7b47-0c2b-4412-bdb5-62627a15ac2c","31540311097398","fd8f6538-a246-4fc8-b179-ca40fccfbb25","10001-misc-elec-base-replace-2y",2020-03-12 13:07:13.000000,45.99,false,2.0,"4486603243574"
"77da954f-e7b4-41fb-8d43-e9cc219dadd5","31623807107146","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-3y",2020-05-15 03:54:04.000000,69.99,false,3.0,"5265041719370"
"78470b3d-fb06-45e5-a3d3-c06532fece50","31301323391089","5dfad31f-9dc6-4e02-b8ba-ad59d42fa8d5","10001-misc-elec-base-replace-3y",2020-05-28 04:01:23.000000,11.99,false,3.0,"5125864194161"
"78e5b16b-1229-4080-ab9e-7e0f4b1c16ae","30994582634570","d2d139d8-f36d-4183-bc9d-61353623036c","10001-crownandcaliber-watch-base-repair-3y",2020-05-30 04:49:20.000000,319.00,false,3.0,"5375429181514"
"79589b21-1ff8-4a65-b7e8-afdbd4da37b7","29660929884273","5dfad31f-9dc6-4e02-b8ba-ad59d42fa8d5","10001-misc-elec-base-replace-1y",2020-05-25 19:28:43.000000,10.99,false,1.0,"5112120901745"
"31b96317-7434-4cbc-8b2a-1ce3cb89b300","23897458307","2798ad2f-a9cb-4ed0-b787-30ea6b2dfc2b","10001-misc-elec-base-replace-1y",2020-03-19 10:45:29.000000,8.49,false,1.0,"4881548968010"
"31e466d1-b390-43a6-a496-744f1498ff59","13030187466796","446af1d1-22e5-41cb-bbb1-dc6e7ad970b4","10001-misc-elec-base-replace-1y",2020-04-30 00:15:25.000000,10.99,false,1.0,"4827776909443"
"3430cee7-7615-49f5-a2c6-3ea742143dca","29484925780086","cbc0b107-7112-4a84-9a5f-a1cfdcfcfdbd","10001-misc-elec-base-replace-2y",2020-04-23 22:24:14.000000,32.99,false,2.0,"4762825588854"
